,Case,Year,Banking Crisis ,Systemic Crisis,Gold Standard,exch_usd,national currency,exch_sources,Domestic_Debt_In_Default,"SOVEREIGN EXTERNAL DEBT 1: DEFAULT and RESTRUCTURINGS, 1800-2012--Does not include defaults on WWI debt to United States and United Kingdom and post-1975 defaults on Official External Creditors","SOVEREIGN EXTERNAL DEBT 2: DEFAULT and RESTRUCTURINGS, 1800-2012--Does not include defaults on WWI debt to United States and United Kingdom but includes post-1975 defaults on Official External Creditors",GDP_Weighted_default,"Inflation, Annual percentages of average consumer prices",Independence,Currency Crises,Inflation Crises
5578,26.0,1952.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,-2.4,1,0,0.0
5579,26.0,1953.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,4.6,1,0,0.0
5580,26.0,1954.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,2.1,1,0,0.0
5581,26.0,1955.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,2.1,1,0,0.0
5582,26.0,1956.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,0.4,1,0,0.0
5583,26.0,1957.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,-1.0,1,0,0.0
5584,26.0,1958.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,1.0,1,0,0.0
5585,26.0,1959.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,0.0,1,0,0.0
5586,26.0,1960.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,-2.3,1,0,0.0
5587,26.0,1961.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,1.9,1,0,0.0
5588,26.0,1962.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,-0.4,1,0,0.0
5589,26.0,1963.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,0.9,1,0,0.0
5590,26.0,1964.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,-0.9,1,0,0.0
5591,26.0,1965.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,-0.9,1,0,0.0
5592,26.0,1966.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,2.3,1,0,0.0
5593,26.0,1967.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,-0.5,1,0,0.0
5594,26.0,1968.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,3.6,1,0,0.0
5595,26.0,1969.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,1.6,1,0,0.0
5596,26.0,1970.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,1.3,1,0,0.0
5597,26.0,1971.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,0.1,1,0,0.0
5598,26.0,1972.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,0.9,1,0,0.0
5599,26.0,1973.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,16.2,1,0,0.0
5600,26.0,1974.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,23.8,1,0,1.0
5601,26.0,1975.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,5.0,1,0,0.0
5602,26.0,1976.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,15.2,1,0,0.0
5603,26.0,1977.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,8.9,1,0,0.0
5604,26.0,1978.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,8.8,1,0,0.0
5605,26.0,1979.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,13.0,1,0,0.0
5606,26.0,1980.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,10.7,1,0,0.0
5607,26.0,1981.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,11.4,1,0,0.0
5608,26.0,1982.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,4.9,1,0,0.0
5609,26.0,1983.0,0.0,0.0,0,0.999999999,27.0,28,0.0,0.0,0.0,0.0,6.7,1,0,0.0
5610,26.0,1984.0,0.0,0.0,0,1.0,27.0,28,0.0,0.0,0.0,0.0,3.2,1,0,0.0
5611,26.0,1985.0,0.0,0.0,0,1.0,27.0,28,0.0,0.0,0.0,0.0,19.2,1,0,0.0
5612,26.0,1986.0,0.0,0.0,0,2.5,27.0,28,0.0,1.0,1.0,0.0,32.8,1,1,1.0
5613,26.0,1987.0,0.0,0.0,0,2.5,27.0,28,0.0,0.0,0.0,0.0,10.8,1,0,0.0
5614,26.0,1988.0,0.0,0.0,0,2.705,27.0,28,0.0,0.0,0.0,0.0,10.3,1,0,0.0
5615,26.0,1989.0,0.0,0.0,0,3.4,27.0,28,0.0,1.0,1.0,0.0,13.0,1,1,0.0
5616,26.0,1990.0,1.0,0.0,0,5.0146,27.0,28,0.0,0.0,0.0,0.0,38.0,1,1,1.0
5617,26.0,1991.0,0.0,0.0,0,5.04338,27.0,28,0.0,0.0,0.0,0.0,35.1,1,0,1.0
5618,26.0,1992.0,0.0,0.0,0,5.27433,27.0,28,0.0,0.0,0.0,0.0,10.2,1,0,0.0
5619,26.0,1993.0,0.0,0.0,0,5.81522,27.0,28,0.0,0.0,0.0,0.0,13.4,1,0,0.0
5620,26.0,1994.0,0.0,0.0,0,5.64853,27.0,28,0.0,0.0,0.0,0.0,12.5,1,0,0.0
5621,26.0,1995.0,0.0,0.0,0,6.04178,27.0,28,0.0,0.0,0.0,0.0,8.4,1,0,0.0
5622,26.0,1996.0,0.0,0.0,0,5.96556,27.0,28,0.0,0.0,0.0,0.0,11.1,1,0,0.0
5623,26.0,1997.0,0.0,0.0,0,6.17688,27.0,28,0.0,0.0,0.0,0.0,9.2,1,0,0.0
5624,26.0,1998.0,0.0,0.0,0,6.84824,27.0,28,0.0,0.0,0.0,0.0,6.6,1,0,0.0
5625,26.0,1999.0,0.0,0.0,0,7.82084,27.0,28,0.0,0.0,0.0,0.0,5.2,1,0,0.0
5626,26.0,2000.0,0.0,0.0,0,7.73121,27.0,28,0.0,0.0,0.0,0.0,6.0,1,0,0.0
5627,26.0,2001.0,1.0,0.0,0,8.00048,27.0,28,0.0,0.0,0.0,0.0,7.3,1,0,0.0
5628,26.0,2002.0,0.0,0.0,0,7.8072,27.0,28,0.0,0.0,0.0,0.0,8.1,1,0,0.0
5629,26.0,2003.0,0.0,0.0,0,8.04069,27.0,28,0.0,0.0,0.0,0.0,5.6,1,0,0.0
5630,26.0,2004.0,0.0,0.0,0,7.74844,27.0,28,0.0,0.0,0.0,0.0,7.6,1,0,0.0
5631,26.0,2005.0,0.0,0.0,0,7.6103,27.0,28,0.0,0.0,0.0,0.0,9.1,1,0,0.0
5632,26.0,2006.0,1.0,0.0,0,7.62449,27.0,28,0.0,0.0,0.0,0.0,6.6,1,0,0.0
5633,26.0,2007.0,0.0,0.0,0,7.63082,27.0,28,0.0,0.0,0.0,0.0,6.8,1,0,0.0
5634,26.0,2008.0,0.0,0.0,0,7.77441,27.0,28,0.0,0.0,0.0,0.0,11.4,1,0,0.0
5635,26.0,2009.0,0.0,0.0,0,8.34705,27.0,28,0.0,0.0,0.0,0.0,1.9,1,0,0.0
5636,26.0,2010.0,0.0,0.0,0,8.01604,27.0,28,0.0,0.0,0.0,0.0,3.9,1,0,0.0
5637,26.0,2011.0,0.0,0.0,0,7.80661,27.0,28,0.0,0.0,0.0,0.0,6.2,1,0,0.0
5638,26.0,2012.0,0.0,0.0,0,7.89494,27.0,28,0.0,0.0,0.0,0.0,3.8,1,0,0.0
5639,26.0,2013.0,0.0,0.0,0,7.85,27.0,28,0.0,0.0,0.0,0.0,4.3,1,0,0.0
5640,26.0,2014.0,0.0,0.0,0,7.65,27.0,28,0.0,0.0,0.0,0.0,3.4,1,0,0.0
5641,26.0,2015.0,0.0,0.0,0,7.65,27.0,28,0.0,0.0,0.0,0.0,2.4,1,0,0.0
5642,26.0,2016.0,0.0,0.0,0,7.98,27.0,19,0.0,0.0,0.0,0.0,4.0,1,0,0.0
5713,27.0,1870.0,0.0,0.0,0,1.0453,29.0,28,0.0,0.0,0.0,0.0,3.5,1,0,0.0
5714,27.0,1871.0,0.0,0.0,0,1.056,29.0,28,0.0,0.0,0.0,0.0,3.5,1,0,0.0
5715,27.0,1872.0,0.0,0.0,0,1.0455,29.0,28,0.0,0.0,0.0,0.0,3.5,1,0,0.0
5716,27.0,1873.0,0.0,0.0,0,1.0336,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5717,27.0,1874.0,0.0,0.0,0,1.0262,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5718,27.0,1875.0,0.0,0.0,0,1.0309,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5719,27.0,1876.0,0.0,0.0,0,1.0373,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5720,27.0,1877.0,0.0,0.0,0,1.0373,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5721,27.0,1878.0,0.0,0.0,0,1.039,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5722,27.0,1879.0,0.0,0.0,0,1.0406,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5723,27.0,1880.0,0.0,0.0,0,1.0471,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5724,27.0,1881.0,0.0,0.0,0,1.0406,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5725,27.0,1882.0,0.0,0.0,0,1.0152,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5726,27.0,1883.0,0.0,0.0,0,1.04,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5727,27.0,1884.0,0.0,0.0,0,1.0433,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5728,27.0,1885.0,0.0,0.0,0,1.0379,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5729,27.0,1886.0,0.0,0.0,0,1.0466,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5730,27.0,1887.0,0.0,0.0,0,1.0444,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5731,27.0,1888.0,0.0,0.0,0,1.0368,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5732,27.0,1889.0,0.0,0.0,0,1.036,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5733,27.0,1890.0,0.0,0.0,0,1.04,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5734,27.0,1891.0,0.0,0.0,0,1.035,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5735,27.0,1892.0,0.0,0.0,0,1.031,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5736,27.0,1893.0,0.0,0.0,0,1.034,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5737,27.0,1894.0,0.0,0.0,0,1.03,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5738,27.0,1895.0,0.0,0.0,0,1.027,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5739,27.0,1896.0,0.0,0.0,0,1.032,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5740,27.0,1897.0,0.0,0.0,0,1.038,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5741,27.0,1898.0,0.0,0.0,0,1.041,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5742,27.0,1899.0,0.0,0.0,0,1.036,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5743,27.0,1900.0,0.0,0.0,0,1.0325,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5744,27.0,1901.0,0.0,0.0,0,1.0295,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5745,27.0,1902.0,0.0,0.0,0,1.0285,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5746,27.0,1903.0,0.0,0.0,0,1.037,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5747,27.0,1904.0,0.0,0.0,0,1.03,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5748,27.0,1905.0,0.0,0.0,0,1.028,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5749,27.0,1906.0,0.0,0.0,0,1.039,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5750,27.0,1907.0,0.0,0.0,0,1.033,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5751,27.0,1908.0,0.0,0.0,0,1.03,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5752,27.0,1909.0,0.0,0.0,0,1.0322,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5753,27.0,1910.0,0.0,0.0,0,1.0391,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5754,27.0,1911.0,0.0,0.0,0,1.0355,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5755,27.0,1912.0,0.0,0.0,0,1.0359,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5756,27.0,1913.0,0.0,0.0,0,1.0412,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5757,27.0,1914.0,0.0,0.0,0,1.0272,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5758,27.0,1915.0,0.0,0.0,0,1.1686,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5759,27.0,1916.0,0.0,0.0,0,1.1676,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5760,27.0,1917.0,0.0,0.0,0,1.1428,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5761,27.0,1918.0,0.0,0.0,0,1.0898,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5762,27.0,1919.0,0.0,0.0,0,2.0,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5763,27.0,1920.0,0.0,0.0,0,2.0,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5764,27.0,1921.0,0.0,0.0,0,2.0,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5765,27.0,1922.0,0.0,0.0,0,2.0,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5766,27.0,1923.0,0.0,0.0,1,2.0,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5767,27.0,1924.0,0.0,0.0,1,2.0,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5768,27.0,1925.0,0.0,0.0,1,2.0,29.0,28,0.0,1.0,1.0,0.0,3.5,1,0,0.0
5769,27.0,1926.0,0.0,0.0,1,2.0,29.0,28,0.0,0.0,0.0,0.0,3.5,1,0,0.0
5770,27.0,1927.0,0.0,0.0,1,2.0,29.0,28,0.0,0.0,0.0,0.0,3.5,1,0,0.0
5771,27.0,1928.0,0.0,0.0,1,2.0,29.0,28,0.0,0.0,0.0,0.0,3.5,1,0,0.0
5772,27.0,1929.0,0.0,0.0,1,2.0,29.0,28,0.0,0.0,0.0,0.0,3.5,1,0,0.0
5773,27.0,1930.0,0.0,0.0,1,2.0,29.0,28,0.0,0.0,0.0,0.0,3.5,1,0,0.0
5774,27.0,1931.0,0.0,0.0,1,2.0,29.0,28,0.0,0.0,0.0,0.0,3.5,1,0,0.0
5775,27.0,1932.0,0.0,0.0,1,2.0,29.0,28,0.0,0.0,0.0,0.0,3.5,1,0,0.0
5776,27.0,1933.0,0.0,0.0,1,2.0,29.0,28,0.0,0.0,0.0,0.0,3.5,1,0,0.0
5777,27.0,1934.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,3.5,1,0,0.0
5778,27.0,1935.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,3.5,1,0,0.0
5779,27.0,1936.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,3.5,1,0,0.0
5780,27.0,1937.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,-6.7,1,0,0.0
5781,27.0,1938.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,2.0,1,0,0.0
5782,27.0,1939.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,0.0,1,0,0.0
5783,27.0,1940.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,2.0,1,0,0.0
5784,27.0,1941.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,4.9,1,0,0.0
5785,27.0,1942.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,0.9,1,0,0.0
5786,27.0,1943.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,8.3,1,0,0.0
5787,27.0,1944.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,13.7,1,0,0.0
5788,27.0,1945.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,9.0,1,0,0.0
5789,27.0,1946.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,9.0,1,0,0.0
5790,27.0,1947.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,2.5,1,0,0.0
5791,27.0,1948.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,0.6,1,0,0.0
5792,27.0,1949.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,2.5,1,0,0.0
5793,27.0,1950.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,4.1,1,0,0.0
5794,27.0,1951.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,4.5,1,0,0.0
5795,27.0,1952.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,10.4,1,0,0.0
5796,27.0,1953.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,-2.3,1,0,0.0
5797,27.0,1954.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,2.3,1,0,0.0
5798,27.0,1955.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,6.0,1,0,0.0
5799,27.0,1956.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,7.5,1,0,0.0
5800,27.0,1957.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,-3.1,1,0,0.0
5801,27.0,1958.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,1.5,1,0,0.0
5802,27.0,1959.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,1.0,1,0,0.0
5803,27.0,1960.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,0.7,1,0,0.0
5804,27.0,1961.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,-0.9,1,0,0.0
5805,27.0,1962.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,3.1,1,0,0.0
5806,27.0,1963.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,2.0,1,0,0.0
5807,27.0,1964.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,3.2,1,0,0.0
5808,27.0,1965.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,4.0,1,0,0.0
5809,27.0,1966.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,3.0,1,0,0.0
5810,27.0,1967.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,0.5,1,0,0.0
5811,27.0,1968.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,2.7,1,0,0.0
5812,27.0,1969.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,2.6,1,0,0.0
5813,27.0,1970.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,1.7,1,0,0.0
5814,27.0,1971.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,2.3,1,0,0.0
5815,27.0,1972.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,3.8,1,0,0.0
5816,27.0,1973.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,5.2,1,0,0.0
5817,27.0,1974.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,8.4,1,0,0.0
5818,27.0,1975.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,10.6,1,0,0.0
5819,27.0,1976.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,6.9,1,0,0.0
5820,27.0,1977.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,6.2,1,0,0.0
5821,27.0,1978.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,6.8,1,0,0.0
5822,27.0,1979.0,0.0,0.0,0,2.0,29.0,28,0.0,0.0,0.0,0.0,13.1,1,0,0.0
5823,27.0,1980.0,0.0,0.0,0,1.999999999,29.0,28,0.0,0.0,0.0,0.0,18.1,1,0,0.0
5824,27.0,1981.0,0.0,0.0,0,1.999999999,29.0,28,0.0,1.0,1.0,0.0,9.4,1,0,0.0
5825,27.0,1982.0,0.0,0.0,0,1.999999999,29.0,28,0.0,1.0,1.0,0.0,9.0,1,0,0.0
5826,27.0,1983.0,0.0,0.0,0,1.999999999,29.0,28,0.0,1.0,1.0,0.0,8.2,1,0,0.0
5827,27.0,1984.0,0.0,0.0,0,2.0,29.0,28,0.0,1.0,1.0,0.0,4.7,1,0,0.0
5828,27.0,1985.0,0.0,0.0,0,2.0,29.0,28,0.0,1.0,1.0,0.0,3.4,1,0,0.0
5829,27.0,1986.0,0.0,0.0,0,2.0,29.0,28,0.0,1.0,1.0,0.0,4.4,1,0,0.0
5830,27.0,1987.0,0.0,0.0,0,2.0,29.0,28,0.0,1.0,1.0,0.0,2.5,1,0,0.0
5831,27.0,1988.0,0.0,0.0,0,2.0,29.0,28,0.0,1.0,1.0,0.0,4.5,1,0,0.0
5832,27.0,1989.0,0.0,0.0,0,2.0,29.0,28,0.0,1.0,1.0,0.0,9.8,1,0,0.0
5833,27.0,1990.0,0.0,0.0,0,5.357,29.0,28,0.0,1.0,1.0,0.0,23.3,1,1,1.0
5834,27.0,1991.0,0.0,0.0,0,5.4,29.0,28,0.0,1.0,1.0,0.0,33.9,1,0,1.0
5835,27.0,1992.0,0.0,0.0,0,5.83,29.0,28,0.0,1.0,1.0,0.0,8.7,1,0,0.0
5836,27.0,1993.0,0.0,0.0,0,7.26,29.0,28,0.0,1.0,1.0,0.0,10.8,1,1,0.0
5837,27.0,1994.0,0.0,0.0,0,9.4001,29.0,28,0.0,1.0,1.0,0.0,21.8,1,1,1.0
5838,27.0,1995.0,0.0,0.0,0,10.3432,29.0,28,0.0,1.0,1.0,0.0,29.4,1,0,1.0
5839,27.0,1996.0,0.0,0.0,0,12.8694,29.0,28,0.0,1.0,1.0,0.0,23.8,1,1,1.0
5840,27.0,1997.0,0.0,0.0,0,13.0942,29.0,28,0.0,1.0,1.0,0.0,20.2,1,0,1.0
5841,27.0,1998.0,0.0,0.0,0,13.8076,29.0,28,0.0,1.0,1.0,0.0,13.7,1,0,0.0
5842,27.0,1999.0,1.0,0.0,0,14.5039,29.0,28,0.0,1.0,1.0,0.0,11.7,1,0,0.0
5843,27.0,2000.0,0.0,0.0,0,15.1407,29.0,28,0.0,1.0,1.0,0.0,11.0,1,0,0.0
5844,27.0,2001.0,1.0,0.0,0,15.9197,29.0,28,0.0,1.0,1.0,0.0,9.7,1,0,0.0
5845,27.0,2002.0,1.0,0.0,0,16.9233,29.0,28,0.0,1.0,1.0,0.0,7.7,1,0,0.0
5846,27.0,2003.0,0.0,0.0,0,17.7482,29.0,28,0.0,1.0,1.0,0.0,7.7,1,0,0.0
5847,27.0,2004.0,0.0,0.0,0,18.6328,29.0,28,0.0,1.0,1.0,0.0,8.1,1,0,0.0
5848,27.0,2005.0,0.0,0.0,0,18.8952,29.0,28,0.0,1.0,1.0,0.0,8.8,1,0,0.0
5849,27.0,2006.0,0.0,0.0,0,18.8952,29.0,28,0.0,0.0,1.0,0.0,5.6,1,0,0.0
5850,27.0,2007.0,0.0,0.0,0,18.8951,29.0,28,0.0,0.0,1.0,0.0,6.9,1,0,0.0
5851,27.0,2008.0,0.0,0.0,0,18.8951,29.0,28,0.0,0.0,1.0,0.0,11.4,1,0,0.0
5852,27.0,2009.0,0.0,0.0,0,18.8951,29.0,28,0.0,0.0,1.0,0.0,5.5,1,0,0.0
5853,27.0,2010.0,0.0,0.0,0,18.8951,29.0,28,0.0,0.0,1.0,0.0,4.7,1,0,0.0
5854,27.0,2011.0,0.0,0.0,0,19.05,29.0,28,0.0,0.0,1.0,0.0,6.8,1,0,0.0
5855,27.0,2012.0,0.0,0.0,0,19.96,29.0,28,0.0,0.0,1.0,0.0,5.2,1,0,0.0
5856,27.0,2013.0,0.0,0.0,0,20.6,29.0,28,0.0,0.0,1.0,0.0,5.2,1,0,0.0
5857,27.0,2014.0,0.0,0.0,0,21.11,29.0,28,0.0,0.0,1.0,0.0,6.1,1,0,0.0
5858,27.0,2015.0,0.0,0.0,0,22.37,29.0,28,0.0,0.0,1.0,0.0,3.2,1,0,0.0
5859,27.0,2016.0,0.0,0.0,0,23.07,29.0,19,0.0,0.0,1.0,0.0,4.2,1,0,0.0
5959,28.0,1899.0,0.0,0.0,1,2.0,56.0,28,0.0,0.0,0.0,0.0,3.5,0,0,0.0
5960,28.0,1900.0,0.0,0.0,1,4.949,56.0,28,0.0,0.0,0.0,0.0,3.5,0,0,0.0
5961,28.0,1901.0,0.0,0.0,1,4.91,56.0,28,0.0,0.0,0.0,0.0,3.5,0,0,0.0
5962,28.0,1902.0,0.0,0.0,1,4.911,56.0,28,0.0,0.0,0.0,0.0,3.5,0,0,0.0
5963,28.0,1903.0,0.0,0.0,1,4.946,56.0,28,0.0,0.0,0.0,0.0,3.5,0,0,0.0
5964,28.0,1904.0,0.0,0.0,1,4.919,56.0,28,0.0,0.0,0.0,0.0,3.5,0,0,0.0
5965,28.0,1905.0,0.0,0.0,1,4.932,56.0,28,0.0,0.0,0.0,0.0,3.5,0,0,0.0
5966,28.0,1906.0,0.0,0.0,1,4.965,56.0,28,0.0,0.0,0.0,0.0,3.5,0,0,0.0
5967,28.0,1907.0,0.0,0.0,1,4.958,56.0,28,0.0,0.0,0.0,0.0,3.5,0,0,0.0
5968,28.0,1908.0,0.0,0.0,1,4.921,56.0,28,0.0,0.0,0.0,0.0,3.5,0,0,0.0
5969,28.0,1909.0,0.0,0.0,1,4.943,56.0,28,0.0,0.0,0.0,0.0,3.5,0,0,0.0
5970,28.0,1910.0,0.0,0.0,1,4.947,56.0,28,0.0,0.0,0.0,0.0,3.5,0,0,0.0
5971,28.0,1911.0,0.0,0.0,1,4.949,56.0,28,0.0,0.0,0.0,0.0,3.5,0,0,0.0
