country,year,banking_crisis,systemic_crisis,gold_standard,exch_usd,national_currency,exch_sources,domestic_debt_in_default,soreign_extenal_deb_1,soreign_extenal_deb_2,gdp_weighted_default,inflation_annual_percentages_average,independence,currency_crises,inflation_crises,id
India,1824.0,0.0,0.0,0,2.1463,8.0,28,0.0,0.0,0.0,0.0,28.3,0,0,1.0,3764
India,1825.0,0.0,0.0,0,2.0861,8.0,28,0.0,0.0,0.0,0.0,-8.0,0,0,0.0,3765
India,1826.0,0.0,0.0,0,2.0348,8.0,28,0.0,0.0,0.0,0.0,-9.6,0,0,0.0,3766
India,1827.0,0.0,0.0,0,2.1106,8.0,28,0.0,0.0,0.0,0.0,-12.6,0,0,0.0,3767
India,1828.0,0.0,0.0,0,2.1677,8.0,28,0.0,0.0,0.0,0.0,-8.8,0,0,0.0,3768
India,1829.0,0.0,0.0,0,2.1465,8.0,28,0.0,0.0,0.0,0.0,3.6,0,0,0.0,3769
India,1830.0,0.0,0.0,0,2.2434,8.0,28,0.0,0.0,0.0,0.0,-9.2,0,0,0.0,3770
India,1831.0,0.0,0.0,0,2.1638,8.0,28,0.0,0.0,0.0,0.0,-24.7,0,0,0.0,3771
India,1832.0,0.0,0.0,0,2.2595,8.0,28,0.0,0.0,0.0,0.0,16.2,0,0,0.0,3772
India,1833.0,0.0,0.0,0,02.08,8.0,28,0.0,0.0,0.0,0.0,19.3,0,0,0.0,3773
India,1834.0,0.0,0.0,0,1.9404,8.0,28,0.0,0.0,0.0,0.0,-11.7,0,0,0.0,3774
India,1835.0,0.0,0.0,0,1.8983,8.0,28,0.0,0.0,0.0,0.0,-5.4,0,0,0.0,3775
India,1836.0,0.0,0.0,0,1.8222,8.0,28,0.0,0.0,0.0,0.0,-8.8,0,0,0.0,3776
India,1837.0,0.0,0.0,0,1.9313,8.0,28,0.0,0.0,0.0,0.0,15.3,0,0,0.0,3777
India,1838.0,0.0,0.0,0,1.9439,8.0,28,0.0,0.0,0.0,0.0,23.1,0,0,1.0,3778
India,1839.0,0.0,0.0,0,1.9033,8.0,28,0.0,0.0,0.0,0.0,-11.4,0,0,0.0,3779
India,1840.0,0.0,0.0,0,1.9878,8.0,28,0.0,0.0,0.0,0.0,-18.1,0,0,0.0,3780
India,1841.0,0.0,0.0,0,2.1079,8.0,28,0.0,0.0,0.0,0.0,3.2,0,0,0.0,3781
India,1842.0,0.0,0.0,0,2.059,8.0,28,0.0,0.0,0.0,0.0,1.9,0,0,0.0,3782
India,1843.0,0.0,0.0,0,2.063,8.0,28,0.0,0.0,0.0,0.0,-2.4,0,0,0.0,3783
India,1844.0,0.0,0.0,0,2.0373,8.0,28,0.0,0.0,0.0,0.0,8.6,0,0,0.0,3784
India,1845.0,0.0,0.0,0,2.0646,8.0,28,0.0,0.0,0.0,0.0,8.3,0,0,0.0,3785
India,1846.0,0.0,0.0,0,2.0562,8.0,28,0.0,0.0,0.0,0.0,4.3,0,0,0.0,3786
India,1847.0,0.0,0.0,0,2.0298,8.0,28,0.0,0.0,0.0,0.0,-9.6,0,0,0.0,3787
India,1848.0,0.0,0.0,0,2.0858,8.0,28,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,3788
India,1849.0,0.0,0.0,0,2.0656,8.0,28,0.0,0.0,0.0,0.0,2.6,0,0,0.0,3789
India,1850.0,0.0,0.0,0,1.8806,8.0,28,0.0,0.0,0.0,0.0,-4.7,0,0,0.0,3790
India,1851.0,0.0,0.0,0,1.8725,8.0,28,0.0,0.0,0.0,0.0,7.2,0,0,0.0,3791
India,1852.0,0.0,0.0,0,1.9685,8.0,28,0.0,0.0,0.0,0.0,-2.7,0,0,0.0,3792
India,1853.0,0.0,0.0,0,1.9867,8.0,28,0.0,0.0,0.0,0.0,-1.6,0,0,0.0,3793
India,1854.0,0.0,0.0,0,2.1569,8.0,28,0.0,0.0,0.0,0.0,14.6,0,0,0.0,3794
India,1855.0,0.0,0.0,0,1.9733,8.0,28,0.0,0.0,0.0,0.0,-4.4,0,0,0.0,3795
India,1856.0,0.0,0.0,0,1.854,8.0,28,0.0,0.0,0.0,0.0,-2.9,0,0,0.0,3796
India,1857.0,0.0,0.0,0,1.895,8.0,28,0.0,0.0,0.0,0.0,6.9,0,0,0.0,3797
India,1858.0,0.0,0.0,0,1.9911,8.0,28,0.0,0.0,0.0,0.0,-0.5,0,0,0.0,3798
India,1859.0,0.0,0.0,0,1.9985,8.0,28,0.0,0.0,0.0,0.0,12.6,0,0,0.0,3799
India,1860.0,0.0,0.0,0,2.1433,8.0,28,0.0,0.0,0.0,0.0,14.5,0,0,0.0,3800
India,1861.0,0.0,0.0,0,2.1948,8.0,28,0.0,0.0,0.0,0.0,1.5,0,0,0.0,3801
India,1862.0,0.0,0.0,0,1.491,8.0,28,0.0,0.0,0.0,0.0,-0.6,0,0,0.0,3802
India,1863.0,1.0,0.0,0,1.2496,8.0,28,0.0,0.0,0.0,0.0,15.0,0,0,0.0,3803
India,1864.0,1.0,0.0,0,1.9588,8.0,28,0.0,0.0,0.0,0.0,19.5,0,0,0.0,3804
India,1865.0,1.0,0.0,0,1.9425,8.0,28,0.0,0.0,0.0,0.0,2.0,0,0,0.0,3805
India,1866.0,1.0,0.0,0,2.0592,8.0,28,0.0,0.0,0.0,0.0,7.2,0,0,0.0,3806
India,1867.0,0.0,0.0,0,2.0828,8.0,28,0.0,0.0,0.0,0.0,-7.1,0,0,0.0,3807
India,1868.0,0.0,0.0,0,2.0761,8.0,28,0.0,0.0,0.0,0.0,-10.1,0,0,0.0,3808
India,1869.0,0.0,0.0,0,2.0743,8.0,28,0.0,0.0,0.0,0.0,6.7,0,0,0.0,3809
India,1870.0,0.0,0.0,0,2.1675,8.0,28,0.0,0.0,0.0,0.0,-4.0,0,0,0.0,3810
India,1871.0,0.0,0.0,0,1.9642,8.0,28,0.0,0.0,0.0,0.0,-15.6,0,0,0.0,3811
India,1872.0,0.0,0.0,0,2.1043,8.0,28,0.0,0.0,0.0,0.0,8.1,0,0,0.0,3812
India,1873.0,0.0,0.0,0,2.2124,8.0,28,0.0,0.0,0.0,0.0,3.0,0,0,0.0,3813
India,1874.0,0.0,0.0,0,2.1579,8.0,28,0.0,0.0,0.0,0.0,4.2,0,0,0.0,3814
India,1875.0,0.0,0.0,0,2.3348,8.0,28,0.0,0.0,0.0,0.0,-2.6,0,0,0.0,3815
India,1876.0,0.0,0.0,0,2.313,8.0,28,0.0,0.0,0.0,0.0,-3.2,0,0,0.0,3816
India,1877.0,0.0,0.0,0,2.3656,8.0,28,0.0,0.0,0.0,0.0,25.0,0,0,1.0,3817
India,1878.0,0.0,0.0,0,2.5303,8.0,28,0.0,0.0,0.0,0.0,20.4,0,0,1.0,3818
India,1879.0,0.0,0.0,0,2.5404,8.0,28,0.0,0.0,0.0,0.0,-2.2,0,0,0.0,3819
India,1880.0,0.0,0.0,0,2.5227,8.0,28,0.0,0.0,0.0,0.0,-14.7,0,0,0.0,3820
India,1881.0,0.0,0.0,0,2.4821,8.0,28,0.0,0.0,0.0,0.0,-13.9,0,0,0.0,3821
India,1882.0,0.0,0.0,0,2.5351,8.0,28,0.0,0.0,0.0,0.0,-1.8,0,0,0.0,3822
India,1883.0,0.0,0.0,0,2.5434,8.0,28,0.0,0.0,0.0,0.0,0.2,0,0,0.0,3823
India,1884.0,0.0,0.0,0,2.6192,8.0,28,0.0,0.0,0.0,0.0,-0.3,0,0,0.0,3824
India,1885.0,0.0,0.0,0,2.6968,8.0,28,0.0,0.0,0.0,0.0,1.8,0,0,0.0,3825
India,1886.0,0.0,0.0,0,2.8613,8.0,28,0.0,0.0,0.0,0.0,1.9,0,0,0.0,3826
India,1887.0,0.0,0.0,0,2.9344,8.0,28,0.0,0.0,0.0,0.0,1.3,0,0,0.0,3827
India,1888.0,0.0,0.0,0,2.9828,8.0,28,0.0,0.0,0.0,0.0,3.9,0,0,0.0,3828
India,1889.0,0.0,0.0,0,2.9216,8.0,28,0.0,0.0,0.0,0.0,3.2,0,0,0.0,3829
India,1890.0,0.0,0.0,0,2.6958,8.0,28,0.0,0.0,0.0,0.0,-0.1,0,0,0.0,3830
India,1891.0,0.0,0.0,0,2.9742,8.0,28,0.0,0.0,0.0,0.0,3.3,0,0,0.0,3831
India,1892.0,0.0,0.0,0,3.296,8.0,28,0.0,0.0,0.0,0.0,9.1,0,0,0.0,3832
India,1893.0,0.0,0.0,0,3.2534,8.0,28,0.0,0.0,0.0,0.0,-1.6,0,0,0.0,3833
India,1894.0,0.0,0.0,0,3.7473,8.0,28,0.0,0.0,0.0,0.0,-5.9,0,1,0.0,3834
India,1895.0,0.0,0.0,0,3.5518,8.0,28,0.0,0.0,0.0,0.0,-7.9,0,0,0.0,3835
India,1896.0,0.0,0.0,0,3.245,8.0,28,0.0,0.0,0.0,0.0,6.0,0,0,0.0,3836
India,1897.0,0.0,0.0,0,3.2922,8.0,28,0.0,0.0,0.0,0.0,35.5,0,0,1.0,3837
India,1898.0,0.0,0.0,1,3.0958,8.0,28,0.0,0.0,0.0,0.0,-5.0,0,0,0.0,3838
India,1899.0,0.0,0.0,1,03.07,8.0,28,0.0,0.0,0.0,0.0,-10.2,0,0,0.0,3839
India,1900.0,0.0,0.0,1,3.1044,8.0,28,0.0,0.0,0.0,0.0,14.6,0,0,0.0,3840
India,1901.0,0.0,0.0,1,3.0918,8.0,28,0.0,0.0,0.0,0.0,-4.9,0,0,0.0,3841
India,1902.0,0.0,0.0,1,3.0748,8.0,28,0.0,0.0,0.0,0.0,-5.5,0,0,0.0,3842
India,1903.0,0.0,0.0,1,3.0273,8.0,28,0.0,0.0,0.0,0.0,-6.7,0,0,0.0,3843
India,1904.0,0.0,0.0,1,3.0904,8.0,28,0.0,0.0,0.0,0.0,-2.5,0,0,0.0,3844
India,1905.0,0.0,0.0,1,3.071,8.0,28,0.0,0.0,0.0,0.0,5.6,0,0,0.0,3845
India,1906.0,0.0,0.0,1,3.0383,8.0,28,0.0,0.0,0.0,0.0,-4.8,0,0,0.0,3846
India,1907.0,0.0,0.0,1,3.057,8.0,28,0.0,0.0,0.0,0.0,2.6,0,0,0.0,3847
India,1908.0,1.0,0.0,1,3.0834,8.0,28,0.0,0.0,0.0,0.0,27.7,0,0,1.0,3848
India,1909.0,0.0,0.0,1,3.0577,8.0,28,0.0,0.0,0.0,0.0,-6.3,0,0,0.0,3849
India,1910.0,0.0,0.0,1,3.0937,8.0,28,0.0,0.0,0.0,0.0,-1.3,0,0,0.0,3850
India,1911.0,0.0,0.0,1,3.0555,8.0,28,0.0,0.0,0.0,0.0,-8.4,0,0,0.0,3851
India,1912.0,0.0,0.0,1,3.0681,8.0,28,0.0,0.0,0.0,0.0,10.3,0,0,0.0,3852
India,1913.0,0.0,0.0,1,3.0571,8.0,28,0.0,0.0,0.0,0.0,1.6,0,0,0.0,3853
India,1914.0,1.0,0.0,1,3.0488,8.0,28,0.0,0.0,0.0,0.0,2.2,0,0,0.0,3854
India,1915.0,1.0,0.0,0,3.0428,8.0,28,0.0,0.0,0.0,0.0,14.7,0,0,0.0,3855
India,1916.0,1.0,0.0,0,3.0714,8.0,28,0.0,0.0,0.0,0.0,-12.8,0,0,0.0,3856
India,1917.0,0.0,0.0,0,2.7797,8.0,28,0.0,0.0,0.0,0.0,4.0,0,0,0.0,3857
India,1918.0,0.0,0.0,0,2.7208,8.0,28,0.0,0.0,0.0,0.0,34.0,0,0,1.0,3858
India,1919.0,0.0,0.0,0,2.1964,8.0,28,0.0,0.0,0.0,0.0,23.0,0,0,1.0,3859
India,1920.0,0.0,0.0,0,3.7175,8.0,28,0.0,0.0,0.0,0.0,-2.5,0,1,0.0,3860
India,1921.0,1.0,0.0,0,3.6431,8.0,28,0.0,0.0,0.0,0.0,5.7,0,1,0.0,3861
India,1922.0,1.0,0.0,0,3.2628,8.0,28,0.0,0.0,0.0,0.0,-9.5,0,0,0.0,3862
India,1923.0,0.0,0.0,0,3.2253,8.0,28,0.0,0.0,0.0,0.0,-10.8,0,0,0.0,3863
India,1924.0,0.0,0.0,0,2.8338,8.0,28,0.0,0.0,0.0,0.0,5.0,0,0,0.0,3864
India,1925.0,0.0,0.0,1,2.7292,8.0,28,0.0,0.0,0.0,0.0,2.4,0,0,0.0,3865
India,1926.0,0.0,0.0,1,2.7742,8.0,28,0.0,0.0,0.0,0.0,0.1,0,0,0.0,3866
India,1927.0,0.0,0.0,1,2.7221,8.0,28,0.0,0.0,0.0,0.0,-1.9,0,0,0.0,3867
India,1928.0,0.0,0.0,1,2.7423,8.0,28,0.0,0.0,0.0,0.0,-6.5,0,0,0.0,3868
India,1929.0,1.0,0.0,1,2.7503,8.0,28,0.0,0.0,0.0,0.0,-0.7,0,0,0.0,3869
India,1930.0,1.0,0.0,1,2.7832,8.0,28,0.0,0.0,0.0,0.0,-18.8,0,0,0.0,3870
India,1931.0,1.0,0.0,1,3.9432,8.0,28,0.0,0.0,0.0,0.0,-17.3,0,0,0.0,3871
India,1932.0,0.0,0.0,0,4.0339,8.0,28,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,3872
India,1933.0,0.0,0.0,0,2.605,8.0,28,0.0,0.0,0.0,0.0,-5.8,0,0,0.0,3873
India,1934.0,0.0,0.0,0,2.6894,8.0,28,0.0,0.0,0.0,0.0,-0.1,0,0,0.0,3874
India,1935.0,0.0,0.0,0,2.6882,8.0,28,0.0,0.0,0.0,0.0,3.3,0,0,0.0,3875
India,1936.0,0.0,0.0,0,2.6963,8.0,28,0.0,0.0,0.0,0.0,-0.0,0,0,0.0,3876
India,1937.0,0.0,0.0,0,2.6517,8.0,28,0.0,0.0,0.0,0.0,9.4,0,0,0.0,3877
India,1938.0,0.0,0.0,0,2.8686,8.0,28,0.0,0.0,0.0,0.0,-5.5,0,0,0.0,3878
India,1939.0,0.0,0.0,0,3.3298,8.0,28,0.0,0.0,0.0,0.0,2.5,0,0,0.0,3879
India,1940.0,0.0,0.0,0,3.3135,8.0,28,0.0,0.0,0.0,0.0,1.8,0,0,0.0,3880
India,1941.0,0.0,0.0,0,3.319,8.0,28,0.0,0.0,0.0,0.0,12.7,0,0,0.0,3881
India,1942.0,0.0,0.0,0,3.3199,8.0,28,0.0,0.0,0.0,0.0,40.6,0,0,1.0,3882
India,1943.0,0.0,0.0,0,3.3199,8.0,28,0.0,0.0,0.0,0.0,53.7,0,0,1.0,3883
India,1944.0,0.0,0.0,0,3.3199,8.0,28,0.0,0.0,0.0,0.0,-5.0,0,0,0.0,3884
India,1945.0,0.0,0.0,0,3.3199,8.0,28,0.0,0.0,0.0,0.0,1.2,0,0,0.0,3885
India,1946.0,0.0,0.0,0,3.312,8.0,28,0.0,0.0,0.0,0.0,10.3,0,0,0.0,3886
India,1947.0,1.0,0.0,0,3.312,8.0,28,0.0,0.0,0.0,0.0,10.0,1,0,0.0,3887
India,1948.0,1.0,0.0,0,3.312,8.0,28,0.0,0.0,0.0,0.0,10.7,1,0,0.0,3888
India,1949.0,0.0,0.0,0,4.762,8.0,28,0.0,0.0,0.0,0.0,-1.3,1,0,0.0,3889
India,1950.0,0.0,0.0,0,4.762,8.0,28,0.0,0.0,0.0,0.0,0.2,1,1,0.0,3890
India,1951.0,0.0,0.0,0,4.762,8.0,28,0.0,0.0,0.0,0.0,5.2,1,0,0.0,3891
India,1952.0,0.0,0.0,0,4.762,8.0,28,0.0,0.0,0.0,0.0,-3.2,1,0,0.0,3892
India,1953.0,0.0,0.0,0,4.762,8.0,28,0.0,0.0,0.0,0.0,1.9,1,0,0.0,3893
India,1954.0,0.0,0.0,0,4.762,8.0,28,0.0,0.0,0.0,0.0,-4.2,1,0,0.0,3894
India,1955.0,0.0,0.0,0,4.762,8.0,28,0.0,0.0,0.0,0.0,-6.6,1,0,0.0,3895
India,1956.0,0.0,0.0,0,4.762,8.0,28,0.0,0.0,0.0,0.0,11.0,1,0,0.0,3896
India,1957.0,0.0,0.0,0,4.77,8.0,28,0.0,0.0,0.0,0.0,4.3,1,0,0.0,3897
India,1958.0,0.0,0.0,0,4.75,8.0,28,0.0,1.0,1.0,7.47,5.1,1,0,0.0,3898
India,1959.0,0.0,0.0,0,4.753,8.0,28,0.0,0.0,0.0,0.0,4.3,1,0,0.0,3899
India,1960.0,0.0,0.0,0,4.758,8.0,28,0.0,0.0,0.0,0.0,0.6,1,0,0.0,3900
India,1961.0,0.0,0.0,0,4.755,8.0,28,0.0,0.0,0.0,0.0,4.3,1,0,0.0,3901
India,1962.0,0.0,0.0,0,4.755,8.0,28,0.0,0.0,0.0,0.0,3.5,1,0,0.0,3902
India,1963.0,0.0,0.0,0,4.775,8.0,28,0.0,0.0,0.0,0.0,5.9,1,0,0.0,3903
India,1964.0,0.0,0.0,0,4.78,8.0,28,0.0,0.0,0.0,0.0,12.8,1,0,0.0,3904
India,1965.0,0.0,0.0,0,4.775,8.0,28,0.0,0.0,0.0,0.0,5.9,1,0,0.0,3905
India,1966.0,0.0,0.0,0,4.775,8.0,28,0.0,0.0,0.0,0.0,12.6,1,0,0.0,3906
India,1967.0,0.0,0.0,0,7.508,8.0,28,0.0,0.0,0.0,0.0,8.1,1,1,0.0,3907
India,1968.0,0.0,0.0,0,7.536,8.0,28,0.0,0.0,0.0,0.0,1.4,1,0,0.0,3908
India,1969.0,0.0,0.0,0,7.553,8.0,28,0.0,1.0,1.0,7.47,4.0,1,0,0.0,3909
India,1970.0,0.0,0.0,0,7.536,8.0,28,0.0,1.0,1.0,7.47,5.0,1,0,0.0,3910
India,1971.0,0.0,0.0,0,7.279,8.0,28,0.0,1.0,1.0,7.47,3.8,1,0,0.0,3911
India,1972.0,0.0,0.0,0,7.279,8.0,28,0.0,1.0,1.0,7.47,7.5,1,0,0.0,3912
India,1973.0,0.0,0.0,0,8.16,8.0,28,0.0,1.0,1.0,7.47,21.1,1,0,1.0,3913
India,1974.0,0.0,0.0,0,8.13,8.0,28,0.0,1.0,1.0,7.47,26.6,1,0,1.0,3914
India,1975.0,0.0,0.0,0,8.97,8.0,28,0.0,1.0,1.0,7.47,-1.7,1,0,0.0,3915
India,1976.0,0.0,0.0,0,8.93,8.0,28,0.0,1.0,1.0,7.47,-3.6,1,0,0.0,3916
India,1977.0,0.0,0.0,0,8.23,8.0,28,0.0,0.0,0.0,0.0,8.1,1,0,0.0,3917
India,1978.0,0.0,0.0,0,8.23,8.0,28,0.0,0.0,0.0,0.0,1.7,1,0,0.0,3918
India,1979.0,0.0,0.0,0,8.0,8.0,28,0.0,0.0,0.0,0.0,9.6,1,0,0.0,3919
India,1980.0,0.0,0.0,0,7.930209999,8.0,28,0.0,0.0,0.0,0.0,11.4,1,0,0.0,3920
India,1981.0,0.0,0.0,0,9.099179999,8.0,28,0.0,0.0,0.0,0.0,13.1,1,0,0.0,3921
India,1982.0,0.0,0.0,0,9.633909999,8.0,28,0.0,0.0,0.0,0.0,7.9,1,0,0.0,3922
India,1983.0,0.0,0.0,0,10.4932,8.0,28,0.0,0.0,0.0,0.0,11.9,1,0,0.0,3923
India,1984.0,0.0,0.0,0,12.4514,8.0,28,0.0,0.0,0.0,0.0,8.3,1,1,0.0,3924
India,1985.0,0.0,0.0,0,12.1655,8.0,28,0.0,0.0,0.0,0.0,5.6,1,0,0.0,3925
India,1986.0,0.0,0.0,0,13.122,8.0,28,0.0,0.0,0.0,0.0,8.7,1,0,0.0,3926
India,1987.0,0.0,0.0,0,12.8772,8.0,28,0.0,0.0,0.0,0.0,8.8,1,0,0.0,3927
India,1988.0,0.0,0.0,0,14.9489,8.0,28,0.0,0.0,0.0,0.0,9.4,1,1,0.0,3928
India,1989.0,0.0,0.0,0,17.0352,8.0,28,0.0,0.0,0.0,0.0,6.2,1,0,0.0,3929
India,1990.0,0.0,0.0,0,18.0732,8.0,28,0.0,0.0,0.0,0.0,12.8,1,0,0.0,3930
India,1991.0,0.0,0.0,0,25.8338,8.0,28,0.0,0.0,0.0,0.0,13.5,1,1,0.0,3931
India,1992.0,0.0,0.0,0,26.2,8.0,28,0.0,0.0,0.0,0.0,9.9,1,0,0.0,3932
India,1993.0,1.0,0.0,0,31.38,8.0,28,0.0,0.0,0.0,0.0,7.3,1,1,0.0,3933
India,1994.0,1.0,0.0,0,31.38,8.0,28,0.0,0.0,0.0,0.0,10.3,1,0,0.0,3934
India,1995.0,1.0,0.0,0,35.18,8.0,28,0.0,0.0,0.0,0.0,10.0,1,0,0.0,3935
India,1996.0,1.0,0.0,0,35.93,8.0,28,0.0,0.0,0.0,0.0,9.4,1,0,0.0,3936
India,1997.0,1.0,0.0,0,39.28,8.0,28,0.0,0.0,0.0,0.0,6.8,1,0,0.0,3937
India,1998.0,1.0,0.0,0,42.48,8.0,28,0.0,0.0,0.0,0.0,13.1,1,0,0.0,3938
India,1999.0,0.0,0.0,0,43.49,8.0,28,0.0,0.0,0.0,0.0,3.4,1,0,0.0,3939
India,2000.0,0.0,0.0,0,46.75,8.0,28,0.0,0.0,0.0,0.0,3.8,1,0,0.0,3940
India,2001.0,0.0,0.0,0,48.18,8.0,28,0.0,0.0,0.0,0.0,4.3,1,0,0.0,3941
India,2002.0,0.0,0.0,0,48.03,8.0,28,0.0,0.0,0.0,0.0,4.0,1,0,0.0,3942
India,2003.0,0.0,0.0,0,45.605,8.0,28,0.0,0.0,0.0,0.0,3.9,1,0,0.0,3943
India,2004.0,0.0,0.0,0,43.585,8.0,28,0.0,0.0,0.0,0.0,3.8,1,0,0.0,3944
India,2005.0,0.0,0.0,0,45.065,8.0,28,0.0,0.0,0.0,0.0,4.4,1,0,0.0,3945
India,2006.0,0.0,0.0,0,44.245,8.0,28,0.0,0.0,0.0,0.0,7.0,1,0,0.0,3946
India,2007.0,0.0,0.0,0,39.415,8.0,28,0.0,0.0,0.0,0.0,5.9,1,0,0.0,3947
India,2008.0,0.0,0.0,0,48.455,8.0,28,0.0,0.0,0.0,0.0,9.2,1,1,0.0,3948
India,2009.0,0.0,0.0,0,46.68,8.0,28,0.0,0.0,0.0,0.0,10.6,1,0,0.0,3949
India,2010.0,0.0,0.0,0,44.81,8.0,28,0.0,0.0,0.0,0.0,9.5,1,0,0.0,3950
India,2011.0,0.0,0.0,0,53.26,8.0,28,0.0,0.0,0.0,0.0,9.5,1,1,0.0,3951
India,2012.0,0.0,0.0,0,54.7773,8.0,28,0.0,0.0,0.0,0.0,9.9,1,0,0.0,3952
India,2013.0,0.0,0.0,0,61.897,8.0,28,0.0,0.0,0.0,0.0,9.4,1,0,0.0,3953
India,2014.0,0.0,0.0,0,63.3315,8.0,28,0.0,0.0,0.0,0.0,5.9,1,0,0.0,3954
India,2015.0,0.0,0.0,0,66.33,8.0,28,0.0,0.0,0.0,0.0,4.9,1,0,0.0,3955
India,2016.0,0.0,0.0,0,67.17,8.0,19,0.0,0.0,0.0,0.0,5.3,1,0,0.0,3956
Indonesia,1876.0,0.0,0.0,1,2.4788,24.0,34,0.0,0.0,0.0,0.0,-3.0,0,0,0.0,3957
Indonesia,1877.0,0.0,0.0,1,2.5116,24.0,34,0.0,0.0,0.0,0.0,3.2,0,0,0.0,3958
Indonesia,1878.0,0.0,0.0,1,2.485,24.0,34,0.0,0.0,0.0,0.0,18.1,0,0,0.0,3959
Indonesia,1879.0,0.0,0.0,1,2.4759,24.0,34,0.0,0.0,0.0,0.0,-11.2,0,0,0.0,3960
Indonesia,1880.0,0.0,0.0,1,2.5314,24.0,34,0.0,0.0,0.0,0.0,1.5,0,0,0.0,3961
Indonesia,1881.0,0.0,0.0,1,2.4779,24.0,34,0.0,0.0,0.0,0.0,-1.2,0,0,0.0,3962
Indonesia,1882.0,0.0,0.0,1,2.5022,24.0,34,0.0,0.0,0.0,0.0,-4.1,0,0,0.0,3963
Indonesia,1883.0,0.0,0.0,1,2.4755,24.0,34,0.0,0.0,0.0,0.0,-8.9,0,0,0.0,3964
Indonesia,1884.0,0.0,0.0,1,2.4988,24.0,34,0.0,0.0,0.0,0.0,-20.3,0,0,0.0,3965
Indonesia,1885.0,0.0,0.0,1,2.4502,24.0,34,0.0,0.0,0.0,0.0,-7.4,0,0,0.0,3966
Indonesia,1886.0,0.0,0.0,1,2.4783,24.0,34,0.0,0.0,0.0,0.0,-1.4,0,0,0.0,3967
Indonesia,1887.0,0.0,0.0,1,2.4367,24.0,34,0.0,0.0,0.0,0.0,-4.0,0,0,0.0,3968
Indonesia,1888.0,0.0,0.0,1,2.4571,24.0,34,0.0,0.0,0.0,0.0,-0.1,0,0,0.0,3969
Indonesia,1889.0,0.0,0.0,1,2.4898,24.0,34,0.0,0.0,0.0,0.0,0.4,0,0,0.0,3970
Indonesia,1890.0,0.0,0.0,1,2.4722,24.0,34,0.0,0.0,0.0,0.0,10.8,0,0,0.0,3971
Indonesia,1891.0,0.0,0.0,1,2.4332,24.0,34,0.0,0.0,0.0,0.0,1.5,0,0,0.0,3972
Indonesia,1892.0,0.0,0.0,1,2.5267,24.0,34,0.0,0.0,0.0,0.0,13.8,0,0,0.0,3973
Indonesia,1893.0,0.0,0.0,1,2.4155,24.0,34,0.0,0.0,0.0,0.0,-12.4,0,0,0.0,3974
Indonesia,1894.0,0.0,0.0,1,2.4778,24.0,34,0.0,0.0,0.0,0.0,-7.7,0,0,0.0,3975
Indonesia,1895.0,0.0,0.0,1,2.527,24.0,34,0.0,0.0,0.0,0.0,-10.2,0,0,0.0,3976
Indonesia,1896.0,0.0,0.0,1,2.5208,24.0,34,0.0,0.0,0.0,0.0,2.1,0,0,0.0,3977
Indonesia,1897.0,0.0,0.0,1,2.5477,24.0,34,0.0,0.0,0.0,0.0,36.0,0,0,1.0,3978
Indonesia,1898.0,0.0,0.0,1,2.4982,24.0,34,0.0,0.0,0.0,0.0,-17.9,0,0,0.0,3979
Indonesia,1899.0,0.0,0.0,1,2.4706,24.0,34,0.0,0.0,0.0,0.0,-5.3,0,0,0.0,3980
Indonesia,1900.0,0.0,0.0,1,2.4829,24.0,34,0.0,0.0,0.0,0.0,0.7,0,0,0.0,3981
Indonesia,1901.0,0.0,0.0,1,2.4836,24.0,34,0.0,0.0,0.0,0.0,21.5,0,0,1.0,3982
Indonesia,1902.0,0.0,0.0,1,2.4872,24.0,34,0.0,0.0,0.0,0.0,-6.8,0,0,0.0,3983
Indonesia,1903.0,0.0,0.0,1,2.4889,24.0,34,0.0,0.0,0.0,0.0,4.0,0,0,0.0,3984
Indonesia,1904.0,0.0,0.0,1,2.4734,24.0,34,0.0,0.0,0.0,0.0,-7.5,0,0,0.0,3985
Indonesia,1905.0,0.0,0.0,1,2.4854,24.0,34,0.0,0.0,0.0,0.0,-3.4,0,0,0.0,3986
Indonesia,1906.0,0.0,0.0,1,2.4952,24.0,34,0.0,0.0,0.0,0.0,5.7,0,0,0.0,3987
Indonesia,1907.0,0.0,0.0,1,2.4864,24.0,34,0.0,0.0,0.0,0.0,12.6,0,0,0.0,3988
Indonesia,1908.0,0.0,0.0,1,2.4761,24.0,34,0.0,0.0,0.0,0.0,5.4,0,0,0.0,3989
Indonesia,1909.0,0.0,0.0,1,2.4852,24.0,34,0.0,0.0,0.0,0.0,-7.3,0,0,0.0,3990
Indonesia,1910.0,0.0,0.0,1,2.483,24.0,34,0.0,0.0,0.0,0.0,0.4,0,0,0.0,3991
Indonesia,1911.0,0.0,0.0,1,2.479,24.0,34,0.0,0.0,0.0,0.0,9.1,0,0,0.0,3992
Indonesia,1912.0,0.0,0.0,1,2.4846,24.0,34,0.0,0.0,0.0,0.0,13.6,0,0,0.0,3993
Indonesia,1913.0,0.0,0.0,1,2.498,24.0,34,0.0,0.0,0.0,0.0,-8.0,0,0,0.0,3994
Indonesia,1914.0,0.0,0.0,1,2.4691,24.0,34,0.0,0.0,0.0,0.0,-2.5,0,0,0.0,3995
